id,book_id,best_book_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,language_code,average_rating,ratings_count,work_ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
103,7126,7126,1310,140449264,9.78E+12,"Alexandre Dumas, Robin Buss",1844,Le Comte de Monte-Cristo,eng,4.21,555822,601220,10381,22482,89980,183142,295235,https://images.gr-assets.com/books/1309203605m/7126.jpg,https://images.gr-assets.com/books/1309203605s/7126.jpg
104,6288,6288,181,307265439,9.78E+12,Cormac McCarthy,2006,The Road,eng,3.95,504793,555787,20086,36561,100989,190823,207328,https://images.gr-assets.com/books/1439197219m/6288.jpg,https://images.gr-assets.com/books/1439197219s/6288.jpg
105,18710190,18710190,153,7524277,9.78E+12,Veronica Roth,2013,Allegiant,eng,3.63,463257,663226,31626,78366,176061,192785,184388,https://images.gr-assets.com/books/1395582745m/18710190.jpg,https://images.gr-assets.com/books/1395582745s/18710190.jpg
106,9418327,9418327,48,,,Tina Fey,2011,Bossypants,eng,3.94,506250,609260,14842,31761,129390,230080,203187,https://images.gr-assets.com/books/1481509554m/9418327.jpg,https://images.gr-assets.com/books/1481509554s/9418327.jpg
107,3473,3473,131,446693804,9.78E+12,Nicholas Sparks,1999,A Walk to Remember,en-US,4.15,546948,559581,10640,24094,94327,169650,260870,https://images.gr-assets.com/books/1385738968m/3473.jpg,https://images.gr-assets.com/books/1385738968s/3473.jpg
108,9416,9416,144,440241413,9.78E+12,Sophie Kinsella,2000,Confessions of a Shopaholic,eng,3.61,543658,558004,30705,56949,156636,166927,146787,https://images.gr-assets.com/books/1327872404m/9416.jpg,https://images.gr-assets.com/books/1327872404s/9416.jpg
109,24280,24280,1319,451525264,9.78E+12,"Victor Hugo, Lee Fahnestock, Norman MacAfee",1862,Les Misérables,eng,4.14,513407,560132,15225,25914,87461,167385,264147,https://images.gr-assets.com/books/1411852091m/24280.jpg,https://images.gr-assets.com/books/1411852091s/24280.jpg
110,10572,10572,202,553381695,9.78E+12,George R.R. Martin,1998,A Clash of Kings,eng,4.4,523303,606765,1788,7104,56167,221706,320000,https://images.gr-assets.com/books/1358254974m/10572.jpg,https://images.gr-assets.com/books/1358254974s/10572.jpg
111,10441,10441,98,143037145,9.78E+12,Kim Edwards,2005,The Memory Keeper's Daughter,eng,3.64,501430,510582,19453,47004,145437,183150,115538,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
112,15507958,15507958,168,670026603,9.78E+12,Jojo Moyes,2012,Me Before You,eng,4.27,587647,741133,10346,21880,91517,249474,367916,https://images.gr-assets.com/books/1357108762m/15507958.jpg,https://images.gr-assets.com/books/1357108762s/15507958.jpg
113,168668,168668,251,684833395,9.78E+12,Joseph Heller,1961,Catch-22,en-US,3.98,563265,582515,20639,37912,106269,186745,230950,https://images.gr-assets.com/books/1463157317m/168668.jpg,https://images.gr-assets.com/books/1463157317s/168668.jpg
114,6900,6900,172,751529818,9.78E+12,"Mitch Albom, Saulius Dagys",1997,Tuesdays with Morrie,eng,4.06,556518,584397,11507,30534,107446,194448,240462,https://images.gr-assets.com/books/1423763749m/6900.jpg,https://images.gr-assets.com/books/1423763749s/6900.jpg
115,2187,2187,125,312422156,9.78E+12,Jeffrey Eugenides,2002,Middlesex,en-US,3.98,488243,507998,19329,30503,89740,171099,197327,https://images.gr-assets.com/books/1437029776m/2187.jpg,https://images.gr-assets.com/books/1437029776s/2187.jpg
116,24583,24583,2448,143039563,9.78E+12,"Mark Twain, Guy Cardwell, John Seelye",1876,The Adventures of Tom Sawyer,eng,3.89,555359,594226,12130,34349,143659,217896,186192,https://images.gr-assets.com/books/1404811979m/24583.jpg,https://images.gr-assets.com/books/1404811979s/24583.jpg
117,18131,18131,165,440498058,9.78E+12,Madeleine L'Engle,1962,A Wrinkle in Time,en-US,4.04,615907,650094,17313,34988,119115,209745,268933,https://images.gr-assets.com/books/1329061522m/18131.jpg,https://images.gr-assets.com/books/1329061522s/18131.jpg
118,7763,7763,126,143038095,9.78E+12,Amy Tan,1989,The Joy Luck Club,eng,3.9,515090,525243,14802,30197,116748,195930,167566,https://images.gr-assets.com/books/1304978653m/7763.jpg,https://images.gr-assets.com/books/1304978653s/7763.jpg
119,38447,38447,236,038549081X,9.78E+12,Margaret Atwood,1985,The Handmaid's Tale,eng,4.06,607889,683564,13998,32561,116975,252942,267088,https://images.gr-assets.com/books/1498057733m/38447.jpg,https://images.gr-assets.com/books/1498057733s/38447.jpg
120,452306,452306,93,385729332,9.78E+12,Ann Brashares,2001,The Sisterhood of the Traveling Pants,eng,3.75,525706,536604,14996,42396,152024,177404,149784,https://images.gr-assets.com/books/1461611233m/452306.jpg,https://images.gr-assets.com/books/1461611233s/452306.jpg
121,7604,7604,370,,,"Vladimir Nabokov, Craig Raine",1955,Lolita,eng,3.88,469836,517990,21091,37205,108664,165477,185553,https://images.gr-assets.com/books/1377756377m/7604.jpg,https://images.gr-assets.com/books/1377756377s/7604.jpg
122,37442,37442,80,60987103,9.78E+12,"Gregory Maguire, Douglas Smith",1995,Wicked: The Life and Times of the Wicked Witch of the West,eng,3.52,506900,525498,40802,65835,132061,153583,133217,https://images.gr-assets.com/books/1437733293m/37442.jpg,https://images.gr-assets.com/books/1437733293s/37442.jpg
123,5358,5358,11,582418275,9.78E+12,John Grisham,1991,The Firm,eng,3.99,488269,488355,5075,20119,111543,190966,160652,https://images.gr-assets.com/books/1418465200m/5358.jpg,https://images.gr-assets.com/books/1418465200s/5358.jpg
124,7937843,7937843,151,316098337,9.78E+12,Emma Donoghue,2010,Room,eng,4.03,511360,556327,11020,26079,99831,217995,201402,https://images.gr-assets.com/books/1344265419m/7937843.jpg,https://images.gr-assets.com/books/1344265419s/7937843.jpg
125,1420,1420,1929,521618746,9.78E+12,"William Shakespeare, Richard Andrews, Rex Gibson",1600,"The Tragicall Historie of Hamlet, Prince of Denmark",eng,4,515820,576894,10413,32697,121040,192937,219807,https://images.gr-assets.com/books/1351051208m/1420.jpg,https://images.gr-assets.com/books/1351051208s/1420.jpg
126,234225,234225,241,340839937,9.78E+12,Frank Herbert,1965,Dune,eng,4.19,485032,525976,13354,22778,74206,154771,260867,https://images.gr-assets.com/books/1434908555m/234225.jpg,https://images.gr-assets.com/books/1434908555s/234225.jpg
127,2612,2612,100,316346624,9.78E+12,Malcolm Gladwell,2000,The Tipping Point: How Little Things Can Make a Big Difference,eng,3.92,490504,499066,15111,25871,106453,189120,162511,https://images.gr-assets.com/books/1473396980m/2612.jpg,https://images.gr-assets.com/books/1473396980s/2612.jpg
128,11084145,11084145,190,1451648537,9.78E+12,Walter Isaacson,2011,Steve Jobs,eng,4.09,560715,579256,19680,21986,88456,203975,245159,https://images.gr-assets.com/books/1327861368m/11084145.jpg,https://images.gr-assets.com/books/1327861368s/11084145.jpg
129,332613,332613,275,451163966,9.78E+12,Ken Kesey,1962,One Flew Over the Cuckoo's Nest,eng,4.18,491642,514458,5672,15978,78714,191622,222472,https://images.gr-assets.com/books/1485308778m/332613.jpg,https://images.gr-assets.com/books/1485308778s/332613.jpg
130,2165,2165,666,684830493,9.78E+12,Ernest Hemingway,1952,The Old Man and the Sea,eng,3.73,520630,574328,28645,52583,136217,186747,170136,https://images.gr-assets.com/books/1329189714m/2165.jpg,https://images.gr-assets.com/books/1329189714s/2165.jpg
131,4395,18114322,381,142000663,9.78E+12,John Steinbeck,1939,The Grapes of Wrath,eng,3.92,322321,553352,23552,40261,103475,173589,212475,https://images.gr-assets.com/books/1352912927m/4395.jpg,https://images.gr-assets.com/books/1352912927s/4395.jpg
132,3431,3431,123,1401308589,9.78E+12,Mitch Albom,2003,The Five People You Meet in Heaven,,3.9,449501,474699,12360,33669,107800,155830,165040,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
133,8127,8127,1314,451528824,9.78E+12,L.M. Montgomery,1908,Anne of Green Gables,eng,4.23,502247,533352,8864,19531,80256,158725,265976,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
134,3777732,3777732,122,1416914307,9.78E+12,Cassandra Clare,2009,City of Glass,en-US,4.34,593173,630560,6646,17351,79202,179290,348071,https://images.gr-assets.com/books/1369452339m/3777732.jpg,https://images.gr-assets.com/books/1369452339s/3777732.jpg
135,62291,62291,175,055357342X,9.78E+12,George R.R. Martin,2000,A Storm of Swords,eng,4.54,469022,527644,1456,4820,36418,149268,335682,https://images.gr-assets.com/books/1497931121m/62291.jpg,https://images.gr-assets.com/books/1497931121s/62291.jpg
136,137791,137791,75,006075995X,9.78E+12,Rebecca Wells,1996,Divine Secrets of the Ya-Ya Sisterhood,en-US,3.79,465676,470508,15795,35314,120396,158451,140552,https://images.gr-assets.com/books/1408313524m/137791.jpg,https://images.gr-assets.com/books/1408313524s/137791.jpg
137,10964,10964,189,440242940,9.78E+12,Diana Gabaldon,1991,Outlander,eng,4.2,515547,578842,20998,27673,73126,147085,309960,https://images.gr-assets.com/books/1402600310m/10964.jpg,https://images.gr-assets.com/books/1402600310s/10964.jpg
138,12296,12296,1579,142437263,9.78E+12,"Nathaniel Hawthorne, Thomas E. Connolly, Nina Baym",1850,The Scarlet Letter,eng,3.37,509883,559246,34813,80444,182701,165079,96209,https://images.gr-assets.com/books/1404810944m/12296.jpg,https://images.gr-assets.com/books/1404810944s/12296.jpg
139,9460487,9460487,155,1594744769,9.78E+12,Ransom Riggs,2011,Miss Peregrine’s Home for Peculiar Children,en-US,3.89,613674,672222,14920,45434,159227,234792,217849,https://images.gr-assets.com/books/1472782916m/9460487.jpg,https://images.gr-assets.com/books/1472782916s/9460487.jpg
140,6892870,6892870,193,030726999X,9.78E+12,"Stieg Larsson, Reg Keeland",2007,Luftslottet som sprängdes,en-US,4.2,443951,526791,3823,14773,78387,203297,226511,https://images.gr-assets.com/books/1327708260m/6892870.jpg,https://images.gr-assets.com/books/1327708260s/6892870.jpg
141,18007564,18007564,148,804139024,9.78E+12,Andy Weir,2012,The Martian,eng,4.39,423344,529702,4114,10856,49200,173861,291671,https://images.gr-assets.com/books/1413706054m/18007564.jpg,https://images.gr-assets.com/books/1413706054s/18007564.jpg
142,5043,5043,255,451207149,9.78E+12,Ken Follett,1989,The Pillars of the Earth,eng,4.29,462517,495893,9248,16886,57825,148052,263882,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
143,18143977,18143977,139,1476746583,9.78E+12,Anthony Doerr,2014,,eng,4.31,470001,547827,6209,14527,61020,185239,280832,https://images.gr-assets.com/books/1451445646m/18143977.jpg,https://images.gr-assets.com/books/1451445646s/18143977.jpg
144,8664353,8664353,16,1400064163,9.78E+12,Laura Hillenbrand,2010,"Unbroken: A World War II Story of Survival, Resilience, and Redemption",eng,4.4,487775,528552,10308,12874,47828,144203,313339,https://images.gr-assets.com/books/1327861115m/8664353.jpg,https://images.gr-assets.com/books/1327861115s/8664353.jpg
145,976,976,180,671027387,9.78E+12,Dan Brown,2001,Deception Point,eng,3.67,455610,479733,14380,45006,143182,160819,116346,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
146,17333223,17333223,108,316055433,9.78E+12,Donna Tartt,2013,The Goldfinch,eng,3.87,396756,463847,19164,35300,93459,153459,162465,https://images.gr-assets.com/books/1451554970m/17333223.jpg,https://images.gr-assets.com/books/1451554970s/17333223.jpg
147,1217100,29844228,150,1595141715,9.78E+12,Jay Asher,2007,Thirteen Reasons Why,eng,4.02,463783,571281,15246,35668,105414,179197,235756,https://images.gr-assets.com/books/1333822506m/1217100.jpg,https://images.gr-assets.com/books/1333822506s/1217100.jpg
148,2865,2865,169,452287022,9.78E+12,Tracy Chevalier,1999,Girl with a Pearl Earring,eng,3.85,467577,492177,11525,28287,123463,189656,139246,https://images.gr-assets.com/books/1327197580m/2865.jpg,https://images.gr-assets.com/books/1327197580s/2865.jpg
149,4374400,4374400,130,525421033,9.78E+12,Gayle Forman,2009,If I Stay,en-US,3.96,503527,567087,12666,34896,122977,190793,205755,https://images.gr-assets.com/books/1347462970m/4374400.jpg,https://images.gr-assets.com/books/1347462970s/4374400.jpg
150,4989,4989,80,312353766,9.78E+12,Anita Diamant,1997,The Red Tent,en-US,4.16,424981,449217,9470,19616,67878,146178,206075,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
151,28186,28186,121,786856866,9.78E+12,Rick Riordan,2006,The Sea of Monsters,eng,4.23,514932,550512,2967,13884,91127,188988,253546,https://images.gr-assets.com/books/1400602661m/28186.jpg,https://images.gr-assets.com/books/1400602661s/28186.jpg
152,5526,5526,111,446528056,9.78E+12,Nicholas Sparks,2006,Dear John,en-US,4.01,441062,454781,9683,25220,94711,145202,179965,https://images.gr-assets.com/books/1397749854m/5526.jpg,https://images.gr-assets.com/books/1397749854s/5526.jpg
153,1582996,1582996,125,1416914293,9.78E+12,Cassandra Clare,2008,City of Ashes,eng,4.21,541117,586008,6135,20075,92626,192934,274238,https://images.gr-assets.com/books/1432730356m/1582996.jpg,https://images.gr-assets.com/books/1432730356s/1582996.jpg
154,8852,8852,1732,743477103,9.78E+12,William Shakespeare,1606,The Tragedy of Macbeth,eng,3.88,496018,524826,10551,35408,127354,183871,167642,https://images.gr-assets.com/books/1459795224m/8852.jpg,https://images.gr-assets.com/books/1459795224s/8852.jpg
155,15241,15241,453,618346260,9.78E+12,J.R.R. Tolkien,1954,The Two Towers,en-US,4.42,480446,532209,3013,10264,55433,156232,307267,https://images.gr-assets.com/books/1298415523m/15241.jpg,https://images.gr-assets.com/books/1298415523s/15241.jpg
156,42156,42156,65,031232118X,9.78E+12,Emily Giffin,2004,Something Borrowed,eng,3.83,403601,435189,16019,29297,104322,148507,137044,https://images.gr-assets.com/books/1305063535m/42156.jpg,https://images.gr-assets.com/books/1305063535s/42156.jpg
157,23772,23772,72,394800168,9.78E+12,"Dr. Seuss, לאה נאור",1960,Green Eggs and Ham,en-US,4.29,457475,461041,6605,14530,66873,121751,251282,https://images.gr-assets.com/books/1468680100m/23772.jpg,https://images.gr-assets.com/books/1468680100s/23772.jpg
158,6310,6310,338,142403881,9.78E+12,"Roald Dahl, Quentin Blake",1964,Charlie and the Chocolate Factory,eng,4.1,453959,494747,6236,17193,94240,178216,198862,https://images.gr-assets.com/books/1309211401m/6310.jpg,https://images.gr-assets.com/books/1309211401s/6310.jpg
159,2120932,2120932,92,1423101464,9.78E+12,Rick Riordan,2008,The Battle of the Labyrinth,eng,4.39,508214,537708,2435,8093,62108,172289,292783,https://images.gr-assets.com/books/1443142158m/2120932.jpg,https://images.gr-assets.com/books/1443142158s/2120932.jpg
160,2623,2623,1725,192833596,9.78E+12,Charles Dickens,1860,Great Expectations,eng,3.75,459247,507187,22811,44293,120385,170702,148996,https://images.gr-assets.com/books/1327920219m/2623.jpg,https://images.gr-assets.com/books/1327920219s/2623.jpg
161,18512,18512,470,345339738,9.78E+12,J.R.R. Tolkien,1955,The Return of the King,en-US,4.51,463959,510537,2691,8008,42693,132149,324996,https://images.gr-assets.com/books/1389977161m/18512.jpg,https://images.gr-assets.com/books/1389977161s/18512.jpg
162,49552,49552,675,,,"Albert Camus, Matthew    Ward",1942,L’Étranger,eng,3.96,420600,483623,10563,28920,100140,174957,169043,https://images.gr-assets.com/books/1349927872m/49552.jpg,https://images.gr-assets.com/books/1349927872s/49552.jpg
163,7736182,7736182,72,142311339X,9.78E+12,Rick Riordan,2010,The Lost Hero,eng,4.35,271576,489495,5020,11267,58590,148498,266120,https://images.gr-assets.com/books/1464201003m/7736182.jpg,https://images.gr-assets.com/books/1464201003s/7736182.jpg
164,15745753,15745753,103,1250012570,9.78E+12,Rainbow Rowell,2013,Eleanor & Park,eng,4.11,514312,579753,12904,26371,94470,196224,249784,https://images.gr-assets.com/books/1341952742m/15745753.jpg,https://images.gr-assets.com/books/1341952742s/15745753.jpg
165,13497,13497,176,055358202X,9.78E+12,George R.R. Martin,2005,A Feast for Crows,en-US,4.1,428186,481130,3170,18574,94401,175973,189012,https://images.gr-assets.com/books/1429538615m/13497.jpg,https://images.gr-assets.com/books/1429538615s/13497.jpg
166,7735333,7735333,84,525423648,9.78E+12,Ally Condie,2010,Matched,eng,3.68,511815,530680,24343,53804,138030,165412,149091,https://images.gr-assets.com/books/1367706191m/7735333.jpg,https://images.gr-assets.com/books/1367706191s/7735333.jpg
167,4407,30165203,196,747263744,9.78E+12,Neil Gaiman,2001,American Gods,eng,4.11,378019,518343,9888,24944,83253,178346,221912,https://images.gr-assets.com/books/1258417001m/4407.jpg,https://images.gr-assets.com/books/1258417001s/4407.jpg
168,149267,149267,195,385199570,9.78E+12,"Stephen King, Bernie Wrightson",1978,The Stand,en-US,4.34,438832,469953,5647,13612,56722,134098,259874,https://images.gr-assets.com/books/1213131305m/149267.jpg,https://images.gr-assets.com/books/1213131305s/149267.jpg
169,6400090,6400090,95,446547565,9.78E+12,Nicholas Sparks,2008,The Last Song,en-GB,4.14,424637,438429,7253,17803,77712,140241,195420,https://images.gr-assets.com/books/1286549186m/6400090.jpg,https://images.gr-assets.com/books/1286549186s/6400090.jpg
170,11125,11125,185,552151696,9.78E+12,Dan Brown,1998,Digital Fortress,en-GB,3.6,423019,447503,16592,47507,136196,144029,103179,https://images.gr-assets.com/books/1360095966m/11125.jpg,https://images.gr-assets.com/books/1360095966s/11125.jpg
171,6969,6969,1710,141439580,9.78E+12,"Jane Austen, Fiona Stafford",1815,Emma,eng,3.99,459826,497949,11386,25777,102144,178238,180404,https://images.gr-assets.com/books/1373627931m/6969.jpg,https://images.gr-assets.com/books/1373627931s/6969.jpg
